DateTime,HalfHour,Consumption,Temperature
2015-01-17 16:00:00,32,61454.0,5.775
2015-01-17 16:30:00,33,61447.0,5.373
2015-01-17 17:00:00,34,61771.0,4.971
2015-01-17 17:30:00,35,63933.0,4.569
2015-01-17 18:00:00,36,67870.0,4.167
2015-01-17 18:30:00,37,70498.0,3.916
2015-01-17 19:00:00,38,71824.0,3.666
2015-01-17 19:30:00,39,71677.0,3.415
2015-01-17 20:00:00,40,70554.0,3.165
2015-01-17 20:30:00,41,69074.0,2.915
2015-01-17 21:00:00,42,67670.0,2.664
2015-01-17 21:30:00,43,66274.0,2.525
2015-01-17 22:00:00,44,65431.0,2.385
2015-01-17 22:30:00,45,66462.0,2.246
2015-01-17 23:00:00,46,69669.0,2.107
2015-01-17 23:30:00,47,69316.0,1.968
2015-01-18 00:00:00,0,69655.0,1.828
2015-01-18 00:30:00,1,68178.0,1.722
2015-01-18 01:00:00,2,65534.0,1.615
2015-01-18 01:30:00,3,65326.0,1.509
2015-01-18 02:00:00,4,64483.0,1.403
2015-01-18 02:30:00,5,64123.0,1.296
2015-01-18 03:00:00,6,61867.0,1.19
2015-01-18 03:30:00,7,60505.0,1.141
2015-01-18 04:00:00,8,59583.0,1.091
2015-01-18 04:30:00,9,58755.0,1.042
2015-01-18 05:00:00,10,58063.0,0.993
2015-01-18 05:30:00,11,58695.0,0.944
2015-01-18 06:00:00,12,58956.0,0.895
2015-01-18 06:30:00,13,59611.0,1.083
2015-01-18 07:00:00,14,60219.0,1.272
2015-01-18 07:30:00,15,61005.0,1.46
2015-01-18 08:00:00,16,61826.0,1.649
2015-01-18 08:30:00,17,62505.0,1.837
2015-01-18 09:00:00,18,63714.0,2.026
2015-01-18 09:30:00,19,65113.0,2.557
2015-01-18 10:00:00,20,66381.0,3.088
2015-01-18 10:30:00,21,67360.0,3.619
2015-01-18 11:00:00,22,67871.0,4.15
2015-01-18 11:30:00,23,68272.0,4.682
2015-01-18 12:00:00,24,68705.0,5.213
2015-01-18 12:30:00,25,69495.0,5.321
2015-01-18 13:00:00,26,69811.0,5.429
2015-01-18 13:30:00,27,67370.0,5.537
2015-01-18 14:00:00,28,65379.0,5.645
2015-01-18 14:30:00,29,64358.0,5.753
2015-01-18 15:00:00,30,62528.0,5.862
2015-01-18 15:30:00,31,61573.0,5.522
2015-01-18 16:00:00,32,60850.0,5.182
2015-01-18 16:30:00,33,61038.0,4.842
2015-01-18 17:00:00,34,61390.0,4.503
2015-01-18 17:30:00,35,63491.0,4.163
2015-01-18 18:00:00,36,67579.0,3.823
2015-01-18 18:30:00,37,70089.0,3.691
2015-01-18 19:00:00,38,72088.0,3.559
2015-01-18 19:30:00,39,72512.0,3.427
2015-01-18 20:00:00,40,71974.0,3.295
2015-01-18 20:30:00,41,70580.0,3.163
2015-01-18 21:00:00,42,69213.0,3.031
2015-01-18 21:30:00,43,67874.0,2.981
2015-01-18 22:00:00,44,66300.0,2.931
2015-01-18 22:30:00,45,66731.0,2.881
2015-01-18 23:00:00,46,69615.0,2.831
2015-01-18 23:30:00,47,68688.0,2.781
2015-01-19 00:00:00,0,68984.0,2.731
2015-01-19 00:30:00,1,67546.0,2.675
2015-01-19 01:00:00,2,65234.0,2.62
2015-01-19 01:30:00,3,64962.0,2.564
2015-01-19 02:00:00,4,64652.0,2.509
2015-01-19 02:30:00,5,64647.0,2.453
2015-01-19 03:00:00,6,62855.0,2.397
2015-01-19 03:30:00,7,61736.0,2.395
2015-01-19 04:00:00,8,60812.0,2.393
2015-01-19 04:30:00,9,60765.0,2.391
2015-01-19 05:00:00,10,61224.0,2.389
2015-01-19 05:30:00,11,63491.0,2.387
2015-01-19 06:00:00,12,65671.0,2.385
2015-01-19 06:30:00,13,69788.0,2.437
2015-01-19 07:00:00,14,73233.0,2.489
2015-01-19 07:30:00,15,76821.0,2.541
2015-01-19 08:00:00,16,78900.0,2.593
2015-01-19 08:30:00,17,79411.0,2.645
2015-01-19 09:00:00,18,79382.0,2.697
2015-01-19 09:30:00,19,79951.0,3.007
2015-01-19 10:00:00,20,80115.0,3.316
2015-01-19 10:30:00,21,80289.0,3.626
2015-01-19 11:00:00,22,80158.0,3.935
2015-01-19 11:30:00,23,80727.0,4.244
2015-01-19 12:00:00,24,80996.0,4.554
2015-01-19 12:30:00,25,80584.0,4.575
2015-01-19 13:00:00,26,80791.0,4.597
2015-01-19 13:30:00,27,79767.0,4.618
2015-01-19 14:00:00,28,79253.0,4.639
2015-01-19 14:30:00,29,78907.0,4.661
2015-01-19 15:00:00,30,77207.0,4.682
2015-01-19 15:30:00,31,76619.0,4.444
2015-01-19 16:00:00,32,76221.0,4.206
2015-01-19 16:30:00,33,76007.0,3.968
2015-01-19 17:00:00,34,76313.0,3.73
2015-01-19 17:30:00,35,77772.0,3.492
2015-01-19 18:00:00,36,80427.0,3.254
2015-01-19 18:30:00,37,82817.0,3.115
2015-01-19 19:00:00,38,84285.0,2.975
2015-01-19 19:30:00,39,83173.0,2.836
2015-01-19 20:00:00,40,81026.0,2.697
2015-01-19 20:30:00,41,78329.0,2.557
2015-01-19 21:00:00,42,76023.0,2.418
2015-01-19 21:30:00,43,73610.0,2.277
2015-01-19 22:00:00,44,71838.0,2.137
2015-01-19 22:30:00,45,72258.0,1.996
2015-01-19 23:00:00,46,74721.0,1.856
2015-01-19 23:30:00,47,73690.0,1.715
2015-01-20 00:00:00,0,73676.0,1.574
2015-01-20 00:30:00,1,71974.0,1.495
2015-01-20 01:00:00,2,69265.0,1.415
2015-01-20 01:30:00,3,69484.0,1.336
2015-01-20 02:00:00,4,69167.0,1.256
2015-01-20 02:30:00,5,68773.0,1.177
2015-01-20 03:00:00,6,67190.0,1.097
2015-01-20 03:30:00,7,66004.0,1.039
2015-01-20 04:00:00,8,65133.0,0.981
2015-01-20 04:30:00,9,65159.0,0.923
2015-01-20 05:00:00,10,65373.0,0.865
2015-01-20 05:30:00,11,67551.0,0.807
2015-01-20 06:00:00,12,69499.0,0.749
2015-01-20 06:30:00,13,73847.0,0.852
2015-01-20 07:00:00,14,77205.0,0.955
2015-01-20 07:30:00,15,80705.0,1.058
2015-01-20 08:00:00,16,82529.0,1.161
2015-01-20 08:30:00,17,82793.0,1.264
2015-01-20 09:00:00,18,82637.0,1.367
2015-01-20 09:30:00,19,82910.0,1.744
2015-01-20 10:00:00,20,82796.0,2.121
2015-01-20 10:30:00,21,82822.0,2.499
2015-01-20 11:00:00,22,82548.0,2.876
2015-01-20 11:30:00,23,82834.0,3.253
2015-01-20 12:00:00,24,82750.0,3.631
2015-01-20 12:30:00,25,82026.0,3.721
2015-01-20 13:00:00,26,82042.0,3.812
2015-01-20 13:30:00,27,80868.0,3.903
2015-01-20 14:00:00,28,79999.0,3.993
2015-01-20 14:30:00,29,79723.0,4.084
2015-01-20 15:00:00,30,77862.0,4.174
2015-01-20 15:30:00,31,77397.0,3.885
2015-01-20 16:00:00,32,76752.0,3.596
2015-01-20 16:30:00,33,76953.0,3.306
2015-01-20 17:00:00,34,77248.0,3.017
2015-01-20 17:30:00,35,78993.0,2.728
2015-01-20 18:00:00,36,82195.0,2.438
2015-01-20 18:30:00,37,84752.0,2.268
2015-01-20 19:00:00,38,86452.0,2.098
2015-01-20 19:30:00,39,85352.0,1.928
2015-01-20 20:00:00,40,83159.0,1.758
2015-01-20 20:30:00,41,80507.0,1.588
2015-01-20 21:00:00,42,78216.0,1.418
2015-01-20 21:30:00,43,75903.0,1.374
2015-01-20 22:00:00,44,73976.0,1.33
2015-01-20 22:30:00,45,74202.0,1.286
2015-01-20 23:00:00,46,76656.0,1.242
2015-01-20 23:30:00,47,75487.0,1.198
2015-01-21 00:00:00,0,75364.0,1.154
2015-01-21 00:30:00,1,73696.0,1.124
2015-01-21 01:00:00,2,71088.0,1.095
2015-01-21 01:30:00,3,71756.0,1.065
2015-01-21 02:00:00,4,71331.0,1.036
2015-01-21 02:30:00,5,71024.0,1.006
2015-01-21 03:00:00,6,69259.0,0.977
2015-01-21 03:30:00,7,67795.0,1.014
2015-01-21 04:00:00,8,66964.0,1.05
2015-01-21 04:30:00,9,66911.0,1.087
2015-01-21 05:00:00,10,67103.0,1.124
2015-01-21 05:30:00,11,69199.0,1.161
2015-01-21 06:00:00,12,71021.0,1.197
2015-01-21 06:30:00,13,74907.0,1.322
2015-01-21 07:00:00,14,78046.0,1.447
2015-01-21 07:30:00,15,80761.0,1.572
2015-01-21 08:00:00,16,82879.0,1.697
2015-01-21 08:30:00,17,83336.0,1.821
2015-01-21 09:00:00,18,83448.0,1.946
2015-01-21 09:30:00,19,83572.0,2.344
2015-01-21 10:00:00,20,83638.0,2.743
2015-01-21 10:30:00,21,83551.0,3.141
2015-01-21 11:00:00,22,83566.0,3.539
2015-01-21 11:30:00,23,83589.0,3.938
2015-01-21 12:00:00,24,83845.0,4.336
2015-01-21 12:30:00,25,83027.0,4.42
2015-01-21 13:00:00,26,83011.0,4.503
2015-01-21 13:30:00,27,81886.0,4.587
2015-01-21 14:00:00,28,81306.0,4.671
2015-01-21 14:30:00,29,81048.0,4.755
2015-01-21 15:00:00,30,79239.0,4.838
2015-01-21 15:30:00,31,78524.0,4.61
2015-01-21 16:00:00,32,77860.0,4.382
2015-01-21 16:30:00,33,77801.0,4.154
2015-01-21 17:00:00,34,77780.0,3.926
2015-01-21 17:30:00,35,79025.0,3.697
2015-01-21 18:00:00,36,82060.0,3.469
2015-01-21 18:30:00,37,84234.0,3.297
2015-01-21 19:00:00,38,85689.0,3.125
2015-01-21 19:30:00,39,84725.0,2.953
2015-01-21 20:00:00,40,82509.0,2.78
2015-01-21 20:30:00,41,80027.0,2.608
2015-01-21 21:00:00,42,77593.0,2.436
2015-01-21 21:30:00,43,75426.0,2.371
2015-01-21 22:00:00,44,73489.0,2.306
2015-01-21 22:30:00,45,73766.0,2.241
2015-01-21 23:00:00,46,76339.0,2.176
2015-01-21 23:30:00,47,75072.0,2.111
2015-01-22 00:00:00,0,75118.0,2.046
2015-01-22 00:30:00,1,73321.0,1.962
2015-01-22 01:00:00,2,70655.0,1.878
2015-01-22 01:30:00,3,71465.0,1.794
2015-01-22 02:00:00,4,71216.0,1.709
2015-01-22 02:30:00,5,70969.0,1.625
2015-01-22 03:00:00,6,69016.0,1.541
2015-01-22 03:30:00,7,67955.0,1.504
2015-01-22 04:00:00,8,66906.0,1.468
2015-01-22 04:30:00,9,66731.0,1.431
2015-01-22 05:00:00,10,67053.0,1.394
2015-01-22 05:30:00,11,69176.0,1.357
2015-01-22 06:00:00,12,71010.0,1.321
2015-01-22 06:30:00,13,75160.0,1.479
2015-01-22 07:00:00,14,78527.0,1.638
2015-01-22 07:30:00,15,81830.0,1.797
2015-01-22 08:00:00,16,83540.0,1.956
2015-01-22 08:30:00,17,83727.0,2.115
2015-01-22 09:00:00,18,83529.0,2.274
2015-01-22 09:30:00,19,83594.0,2.632
2015-01-22 10:00:00,20,83628.0,2.991
2015-01-22 10:30:00,21,83200.0,3.349
2015-01-22 11:00:00,22,83217.0,3.707
2015-01-22 11:30:00,23,83145.0,4.065
2015-01-22 12:00:00,24,83257.0,4.423
2015-01-22 12:30:00,25,82351.0,4.489
2015-01-22 13:00:00,26,82409.0,4.556
2015-01-22 13:30:00,27,81112.0,4.622
2015-01-22 14:00:00,28,80253.0,4.688
2015-01-22 14:30:00,29,80083.0,4.754
2015-01-22 15:00:00,30,78443.0,4.821
2015-01-22 15:30:00,31,77561.0,4.493
2015-01-22 16:00:00,32,77225.0,4.165
2015-01-22 16:30:00,33,77197.0,3.837
2015-01-22 17:00:00,34,77640.0,3.509
2015-01-22 17:30:00,35,78863.0,3.182
2015-01-22 18:00:00,36,82185.0,2.854
2015-01-22 18:30:00,37,85016.0,2.704
2015-01-22 19:00:00,38,86689.0,2.555
2015-01-22 19:30:00,39,85594.0,2.405
2015-01-22 20:00:00,40,83530.0,2.256
2015-01-22 20:30:00,41,81078.0,2.106
2015-01-22 21:00:00,42,78936.0,1.956
2015-01-22 21:30:00,43,76726.0,1.842
2015-01-22 22:00:00,44,74850.0,1.727
2015-01-22 22:30:00,45,75134.0,1.613
2015-01-22 23:00:00,46,77636.0,1.498
2015-01-22 23:30:00,47,76791.0,1.384
2015-01-23 00:00:00,0,76520.0,1.269
2015-01-23 00:30:00,1,74968.0,1.229
2015-01-23 01:00:00,2,72432.0,1.189
2015-01-23 01:30:00,3,73032.0,1.149
2015-01-23 02:00:00,4,72724.0,1.109
2015-01-23 02:30:00,5,72386.0,1.068
2015-01-23 03:00:00,6,70463.0,1.028
2015-01-23 03:30:00,7,69344.0,0.979
2015-01-23 04:00:00,8,68160.0,0.93
2015-01-23 04:30:00,9,68168.0,0.881
2015-01-23 05:00:00,10,68602.0,0.832
2015-01-23 05:30:00,11,70602.0,0.782
2015-01-23 06:00:00,12,72540.0,0.733
2015-01-23 06:30:00,13,76494.0,0.811
2015-01-23 07:00:00,14,79762.0,0.889
2015-01-23 07:30:00,15,83124.0,0.967
2015-01-23 08:00:00,16,85147.0,1.044
2015-01-23 08:30:00,17,85407.0,1.122
2015-01-23 09:00:00,18,85338.0,1.2
2015-01-23 09:30:00,19,85802.0,1.621
2015-01-23 10:00:00,20,85623.0,2.043
2015-01-23 10:30:00,21,85513.0,2.464
2015-01-23 11:00:00,22,85337.0,2.885
2015-01-23 11:30:00,23,85390.0,3.307
2015-01-23 12:00:00,24,85003.0,3.728
2015-01-23 12:30:00,25,84272.0,3.825
2015-01-23 13:00:00,26,84151.0,3.922
2015-01-23 13:30:00,27,82650.0,4.019
2015-01-23 14:00:00,28,81423.0,4.116
2015-01-23 14:30:00,29,80735.0,4.213
2015-01-23 15:00:00,30,78898.0,4.31
2015-01-23 15:30:00,31,77975.0,3.968
2015-01-23 16:00:00,32,77258.0,3.626
2015-01-23 16:30:00,33,76960.0,3.283
2015-01-23 17:00:00,34,77416.0,2.941
2015-01-23 17:30:00,35,78991.0,2.599
2015-01-23 18:00:00,36,82211.0,2.256
2015-01-23 18:30:00,37,84859.0,2.126
2015-01-23 19:00:00,38,85954.0,1.996
2015-01-23 19:30:00,39,84975.0,1.865
2015-01-23 20:00:00,40,83183.0,1.735
2015-01-23 20:30:00,41,80934.0,1.605
2015-01-23 21:00:00,42,78975.0,1.474
2015-01-23 21:30:00,43,77084.0,1.41
2015-01-23 22:00:00,44,75653.0,1.346
2015-01-23 22:30:00,45,76152.0,1.282
2015-01-23 23:00:00,46,78794.0,1.218
2015-01-23 23:30:00,47,77587.0,1.154
2015-01-24 00:00:00,0,77605.0,1.09
2015-01-24 00:30:00,1,75415.0,1.074
2015-01-24 01:00:00,2,72753.0,1.058
2015-01-24 01:30:00,3,73040.0,1.042
2015-01-24 02:00:00,4,72452.0,1.026
2015-01-24 02:30:00,5,71802.0,1.011
2015-01-24 03:00:00,6,69672.0,0.995
2015-01-24 03:30:00,7,68322.0,1.039
2015-01-24 04:00:00,8,67148.0,1.083
2015-01-24 04:30:00,9,66590.0,1.127
2015-01-24 05:00:00,10,66213.0,1.171
2015-01-24 05:30:00,11,67023.0,1.215
2015-01-24 06:00:00,12,67531.0,1.259
2015-01-24 06:30:00,13,68835.0,1.464
2015-01-24 07:00:00,14,69775.0,1.668
2015-01-24 07:30:00,15,71162.0,1.873
2015-01-24 08:00:00,16,72583.0,2.078
2015-01-24 08:30:00,17,73603.0,2.282
2015-01-24 09:00:00,18,74924.0,2.487
2015-01-24 09:30:00,19,76377.0,2.916
2015-01-24 10:00:00,20,76952.0,3.344
2015-01-24 10:30:00,21,77229.0,3.773
2015-01-24 11:00:00,22,76859.0,4.202
2015-01-24 11:30:00,23,76960.0,4.63
2015-01-24 12:00:00,24,76995.0,5.059
2015-01-24 12:30:00,25,77238.0,5.154
2015-01-24 13:00:00,26,77608.0,5.249
2015-01-24 13:30:00,27,75533.0,5.344
2015-01-24 14:00:00,28,74067.0,5.438
2015-01-24 14:30:00,29,73036.0,5.533
2015-01-24 15:00:00,30,71181.0,5.628
2015-01-24 15:30:00,31,70128.0,5.315
2015-01-24 16:00:00,32,69539.0,5.003
2015-01-24 16:30:00,33,68896.0,4.69
2015-01-24 17:00:00,34,69069.0,4.377
2015-01-24 17:30:00,35,70370.0,4.064
2015-01-24 18:00:00,36,73655.0,3.751
2015-01-24 18:30:00,37,76623.0,3.573
2015-01-24 19:00:00,38,78009.0,3.395
2015-01-24 19:30:00,39,77734.0,3.217
2015-01-24 20:00:00,40,76450.0,3.038
2015-01-24 20:30:00,41,74703.0,2.86
2015-01-24 21:00:00,42,73112.0,2.682
2015-01-24 21:30:00,43,71662.0,2.567
2015-01-24 22:00:00,44,70709.0,2.451
2015-01-24 22:30:00,45,71711.0,2.336
2015-01-24 23:00:00,46,74903.0,2.221
2015-01-24 23:30:00,47,74238.0,2.105
2015-01-25 00:00:00,0,74450.0,1.99
2015-01-25 00:30:00,1,72992.0,1.885
2015-01-25 01:00:00,2,70621.0,1.78
2015-01-25 01:30:00,3,70211.0,1.676
2015-01-25 02:00:00,4,69682.0,1.571
2015-01-25 02:30:00,5,69352.0,1.466
2015-01-25 03:00:00,6,67310.0,1.362
2015-01-25 03:30:00,7,65790.0,1.28
2015-01-25 04:00:00,8,64531.0,1.198
2015-01-25 04:30:00,9,63780.0,1.117
2015-01-25 05:00:00,10,63381.0,1.035
2015-01-25 05:30:00,11,63765.0,0.953
2015-01-25 06:00:00,12,63988.0,0.872
2015-01-25 06:30:00,13,64681.0,1.063
2015-01-25 07:00:00,14,65104.0,1.254
2015-01-25 07:30:00,15,65899.0,1.445
2015-01-25 08:00:00,16,66710.0,1.636
2015-01-25 08:30:00,17,67324.0,1.827
2015-01-25 09:00:00,18,68598.0,2.018
2015-01-25 09:30:00,19,70162.0,2.652
2015-01-25 10:00:00,20,71173.0,3.286
2015-01-25 10:30:00,21,72046.0,3.921
2015-01-25 11:00:00,22,72448.0,4.555
2015-01-25 11:30:00,23,72728.0,5.189
2015-01-25 12:00:00,24,72918.0,5.823
2015-01-25 12:30:00,25,73374.0,5.916
2015-01-25 13:00:00,26,73369.0,6.009
2015-01-25 13:30:00,27,70867.0,6.103
2015-01-25 14:00:00,28,68719.0,6.196
2015-01-25 14:30:00,29,67449.0,6.289
2015-01-25 15:00:00,30,65519.0,6.382
2015-01-25 15:30:00,31,64529.0,6.038
2015-01-25 16:00:00,32,63892.0,5.695
2015-01-25 16:30:00,33,63691.0,5.351
2015-01-25 17:00:00,34,63924.0,5.008
2015-01-25 17:30:00,35,65578.0,4.664
2015-01-25 18:00:00,36,69026.0,4.321
2015-01-25 18:30:00,37,73090.0,4.191
2015-01-25 19:00:00,38,74956.0,4.061
2015-01-25 19:30:00,39,75441.0,3.931
2015-01-25 20:00:00,40,74898.0,3.801
2015-01-25 20:30:00,41,73433.0,3.671
2015-01-25 21:00:00,42,72289.0,3.541
2015-01-25 21:30:00,43,70633.0,3.474
2015-01-25 22:00:00,44,69311.0,3.407
2015-01-25 22:30:00,45,69689.0,3.34
2015-01-25 23:00:00,46,72465.0,3.273
2015-01-25 23:30:00,47,71682.0,3.206
2015-01-26 00:00:00,0,71631.0,3.138
2015-01-26 00:30:00,1,70169.0,3.146
2015-01-26 01:00:00,2,67885.0,3.153
2015-01-26 01:30:00,3,67858.0,3.16
2015-01-26 02:00:00,4,67486.0,3.168
2015-01-26 02:30:00,5,67394.0,3.175
2015-01-26 03:00:00,6,65541.0,3.182
2015-01-26 03:30:00,7,64410.0,3.215
2015-01-26 04:00:00,8,63295.0,3.248
2015-01-26 04:30:00,9,63215.0,3.281
2015-01-26 05:00:00,10,63578.0,3.314
2015-01-26 05:30:00,11,65742.0,3.347
2015-01-26 06:00:00,12,67793.0,3.379
2015-01-26 06:30:00,13,71635.0,3.571
2015-01-26 07:00:00,14,74940.0,3.763
2015-01-26 07:30:00,15,78043.0,3.955
2015-01-26 08:00:00,16,79794.0,4.147
2015-01-26 08:30:00,17,80015.0,4.339
2015-01-26 09:00:00,18,79980.0,4.531
2015-01-26 09:30:00,19,80301.0,4.81
2015-01-26 10:00:00,20,80476.0,5.089
2015-01-26 10:30:00,21,80622.0,5.368
2015-01-26 11:00:00,22,80714.0,5.647
2015-01-26 11:30:00,23,81120.0,5.926
2015-01-26 12:00:00,24,81488.0,6.205
2015-01-26 12:30:00,25,81139.0,6.285
2015-01-26 13:00:00,26,81349.0,6.366
2015-01-26 13:30:00,27,80264.0,6.446
2015-01-26 14:00:00,28,79687.0,6.526
2015-01-26 14:30:00,29,79096.0,6.607
2015-01-26 15:00:00,30,77495.0,6.687
2015-01-26 15:30:00,31,76604.0,6.547
2015-01-26 16:00:00,32,75938.0,6.407
2015-01-26 16:30:00,33,75782.0,6.267
2015-01-26 17:00:00,34,75715.0,6.126
2015-01-26 17:30:00,35,76760.0,5.986
2015-01-26 18:00:00,36,79113.0,5.846
2015-01-26 18:30:00,37,81432.0,5.797
2015-01-26 19:00:00,38,82819.0,5.747
2015-01-26 19:30:00,39,81742.0,5.697
2015-01-26 20:00:00,40,79638.0,5.648
2015-01-26 20:30:00,41,77127.0,5.598
2015-01-26 21:00:00,42,74670.0,5.549
2015-01-26 21:30:00,43,72261.0,5.468
2015-01-26 22:00:00,44,70499.0,5.386
2015-01-26 22:30:00,45,70715.0,5.305
2015-01-26 23:00:00,46,73200.0,5.224
2015-01-26 23:30:00,47,72153.0,5.143
2015-01-27 00:00:00,0,71738.0,5.062
2015-01-27 00:30:00,1,70134.0,4.986
2015-01-27 01:00:00,2,67574.0,4.91
2015-01-27 01:30:00,3,68065.0,4.835
2015-01-27 02:00:00,4,67750.0,4.759
2015-01-27 02:30:00,5,67260.0,4.683
2015-01-27 03:00:00,6,65467.0,4.608
2015-01-27 03:30:00,7,64382.0,4.573
2015-01-27 04:00:00,8,63207.0,4.538
2015-01-27 04:30:00,9,63136.0,4.503
2015-01-27 05:00:00,10,63426.0,4.468
2015-01-27 05:30:00,11,65333.0,4.432
2015-01-27 06:00:00,12,67486.0,4.397
2015-01-27 06:30:00,13,71557.0,4.485
2015-01-27 07:00:00,14,74760.0,4.573
2015-01-27 07:30:00,15,77996.0,4.66
2015-01-27 08:00:00,16,79686.0,4.748
2015-01-27 08:30:00,17,79523.0,4.835
2015-01-27 09:00:00,18,79419.0,4.923
2015-01-27 09:30:00,19,79648.0,5.242
2015-01-27 10:00:00,20,79446.0,5.562
2015-01-27 10:30:00,21,79459.0,5.881
2015-01-27 11:00:00,22,79296.0,6.2
2015-01-27 11:30:00,23,79590.0,6.519
2015-01-27 12:00:00,24,79670.0,6.838
2015-01-27 12:30:00,25,78945.0,6.872
2015-01-27 13:00:00,26,79201.0,6.906
2015-01-27 13:30:00,27,78285.0,6.94
2015-01-27 14:00:00,28,77497.0,6.974
2015-01-27 14:30:00,29,77107.0,7.007
2015-01-27 15:00:00,30,75444.0,7.041
2015-01-27 15:30:00,31,74473.0,6.758
2015-01-27 16:00:00,32,73935.0,6.475
2015-01-27 16:30:00,33,73890.0,6.192
2015-01-27 17:00:00,34,73941.0,5.909
2015-01-27 17:30:00,35,74958.0,5.626
2015-01-27 18:00:00,36,77918.0,5.344
2015-01-27 18:30:00,37,80732.0,5.255
2015-01-27 19:00:00,38,82452.0,5.166
2015-01-27 19:30:00,39,81468.0,5.077
2015-01-27 20:00:00,40,79490.0,4.988
2015-01-27 20:30:00,41,76813.0,4.899
2015-01-27 21:00:00,42,74364.0,4.81
2015-01-27 21:30:00,43,72173.0,4.745
2015-01-27 22:00:00,44,70258.0,4.679
2015-01-27 22:30:00,45,70625.0,4.614
2015-01-27 23:00:00,46,73116.0,4.549
2015-01-27 23:30:00,47,72212.0,4.483
2015-01-28 00:00:00,0,72169.0,4.418
2015-01-28 00:30:00,1,70185.0,4.383
2015-01-28 01:00:00,2,67717.0,4.349
2015-01-28 01:30:00,3,68014.0,4.314
2015-01-28 02:00:00,4,67593.0,4.279
2015-01-28 02:30:00,5,67446.0,4.245
2015-01-28 03:00:00,6,65348.0,4.21
2015-01-28 03:30:00,7,64225.0,4.212
2015-01-28 04:00:00,8,63115.0,4.213
2015-01-28 04:30:00,9,62952.0,4.214
2015-01-28 05:00:00,10,63175.0,4.215
2015-01-28 05:30:00,11,65130.0,4.217
2015-01-28 06:00:00,12,67120.0,4.218
2015-01-28 06:30:00,13,70934.0,4.433
2015-01-28 07:00:00,14,74449.0,4.648
2015-01-28 07:30:00,15,78049.0,4.863
2015-01-28 08:00:00,16,79742.0,5.078
2015-01-28 08:30:00,17,79997.0,5.293
2015-01-28 09:00:00,18,80132.0,5.508
2015-01-28 09:30:00,19,80366.0,5.891
2015-01-28 10:00:00,20,80065.0,6.275
2015-01-28 10:30:00,21,79979.0,6.659
2015-01-28 11:00:00,22,79847.0,7.043
2015-01-28 11:30:00,23,80303.0,7.426
2015-01-28 12:00:00,24,80418.0,7.81
2015-01-28 12:30:00,25,80043.0,7.9
2015-01-28 13:00:00,26,80259.0,7.989
2015-01-28 13:30:00,27,79118.0,8.078
2015-01-28 14:00:00,28,78770.0,8.168
2015-01-28 14:30:00,29,78207.0,8.257
2015-01-28 15:00:00,30,76487.0,8.346
2015-01-28 15:30:00,31,75602.0,8.12
2015-01-28 16:00:00,32,75058.0,7.894
2015-01-28 16:30:00,33,74760.0,7.668
2015-01-28 17:00:00,34,74611.0,7.442
2015-01-28 17:30:00,35,75426.0,7.216
2015-01-28 18:00:00,36,77977.0,6.99
2015-01-28 18:30:00,37,80978.0,6.907
2015-01-28 19:00:00,38,82506.0,6.824
2015-01-28 19:30:00,39,81618.0,6.741
2015-01-28 20:00:00,40,79372.0,6.658
2015-01-28 20:30:00,41,76703.0,6.575
2015-01-28 21:00:00,42,74493.0,6.492
2015-01-28 21:30:00,43,72106.0,6.386
2015-01-28 22:00:00,44,70315.0,6.28
2015-01-28 22:30:00,45,70613.0,6.174
2015-01-28 23:00:00,46,72887.0,6.068
2015-01-28 23:30:00,47,71894.0,5.961
2015-01-29 00:00:00,0,71737.0,5.855
2015-01-29 00:30:00,1,70305.0,5.84
2015-01-29 01:00:00,2,67570.0,5.824
2015-01-29 01:30:00,3,67262.0,5.808
2015-01-29 02:00:00,4,66591.0,5.793
2015-01-29 02:30:00,5,66304.0,5.777
2015-01-29 03:00:00,6,64417.0,5.762
2015-01-29 03:30:00,7,63194.0,5.722
2015-01-29 04:00:00,8,62220.0,5.683
2015-01-29 04:30:00,9,61933.0,5.644
2015-01-29 05:00:00,10,62233.0,5.604
2015-01-29 05:30:00,11,64240.0,5.565
2015-01-29 06:00:00,12,66000.0,5.526
2015-01-29 06:30:00,13,69970.0,5.624
2015-01-29 07:00:00,14,73478.0,5.723
2015-01-29 07:30:00,15,77435.0,5.822
2015-01-29 08:00:00,16,78665.0,5.921
2015-01-29 08:30:00,17,78769.0,6.019
2015-01-29 09:00:00,18,78706.0,6.118
2015-01-29 09:30:00,19,79096.0,6.289
2015-01-29 10:00:00,20,79061.0,6.461
2015-01-29 10:30:00,21,79416.0,6.632
2015-01-29 11:00:00,22,79540.0,6.803
2015-01-29 11:30:00,23,80134.0,6.975
2015-01-29 12:00:00,24,80621.0,7.146
2015-01-29 12:30:00,25,80162.0,7.132
2015-01-29 13:00:00,26,80606.0,7.118
2015-01-29 13:30:00,27,79897.0,7.104
2015-01-29 14:00:00,28,79476.0,7.09
2015-01-29 14:30:00,29,79318.0,7.076
2015-01-29 15:00:00,30,77787.0,7.062
2015-01-29 15:30:00,31,77005.0,6.994
2015-01-29 16:00:00,32,76197.0,6.927
2015-01-29 16:30:00,33,76068.0,6.86
2015-01-29 17:00:00,34,75958.0,6.793
2015-01-29 17:30:00,35,76817.0,6.726
2015-01-29 18:00:00,36,79051.0,6.659
2015-01-29 18:30:00,37,81413.0,6.571
